subject_id,loc_plot_state1,loc_plot_city1,date_exposure,plot_target1,attack_preparation,op_security,anticp_fatals_targ,extent_plot,violent,criminal_severity,criminal_charges,indict_arrest,group_membership,terrorist_group_name1,actively_recruited,recruiter1,role_group,length_group,clique,clique_radicalize,clique_connect,internet_radicalization,social_media,social_media_frequency,social_media_platform1,social_media_activities1,radicalization_islamist,radicalization_far_right,radicalization_far_left,radicalization_single_issue,ideological_sub_category1,loc_habitation_state1,loc_habitation_city1,external_rad,radical_behaviors,radical_beliefs,us_govt_leader,foreign_govt_leader,event_influence1,radicalization_sequence,prison_radicalize,broad_ethnicity,age,marital_status,children,gender,convert,convert_date,citizenship,residency_status,nativity,time_us_months,immigrant_generation,immigrant_source,language_english,diaspora_ties,education,student,education_change,employment_status,work_history,military,foreign_military,social_stratum_adulthood,abuse_child,abuse_adult,abuse_type1,psychological,alcohol_drug,radical_friend,previous_criminal_activity,previous_criminal_activity_type1,previous_criminal_activity_age,gang,gang_age_joined,other_ideologies,angry_us,group_grievance,year,month
5065,Missouri,Ozark,9/5/84,-88,-88,-88,-88,0,1,5,2,4,3,"The Covenant, The Sword, and the Arm of the Lord (CSA)",1,1,3,96,,,,-88,-88,-88,-88,-88,0,1,0,0,2,Missouri,,0,10,5,1,0,0,1,-88,3,32,2,6,2,0,-88,United States of America,1,United States of America,384,0,-88,-88,-88,4,0,-88,1,4,0,0,2,0,0,-88,0,0,0,0,-88,-88,0,-88,0,1,3,1984,9
5067,Oklahoma,Oklahoma City,6/30/84,2,2,2,3,3,1,7,2,4,3,"The Covenant, The Sword, and the Arm of the Lord (CSA)",1,1,2,60,0,-88,-88,-88,-88,-88,-88,-88,0,1,0,0,2,New Mexico,Farmington,0,10,5,1,1,0,1,,3,41,,,2,1,1/1/82 0:00,United States of America,1,United States of America,492,0,-88,-88,-88,,0,-88,,,3,0,,0,0,-88,0,0,3,1,18,,0,-88,0,1,2,1984,6
5070,California,Sam Fernando Valley,6/21/84,-88,-88,-88,-88,0,0,9,2,4,3,The Order (Silent Brotherhood),,,2,,,,,-88,-88,-88,-88,-88,0,1,0,0,2,California,Los Angeles,,7,5,1,0,,,,3,27,,,2,0,-88,United States of America,1,United States of America,324,0,,,,,,,,,,,,0,0,-88,0,0,1,1,20,,0,-88,0,1,,1984,6
5071,Washington,Ione,3/1/85,-88,-88,-88,-88,0,0,5,,4,3,The Order (Silent Brotherhood),1,3,2,6,,,,-88,-88,-88,-88,-88,0,1,0,0,2,Washington,,0,8,5,1,0,,3,-88,3,34,2,,2,0,-88,United States of America,1,United States of America,408,0,-88,-88,-88,,0,-88,2,4,,0,2,0,0,-88,0,0,3,,,,0,-88,0,1,1,1985,3
5074,California,San Francisco,2/14/85,1,1,,,1,1,10,2,4,3,The Order (Silent Brotherhood),,,1,,1,,,-88,-88,-88,-88,-88,0,1,0,0,2,California,,,10,1,,,,,,3,51,,,2,0,-88,United States of America,1,United States of America,612,0,-88,-88,-88,,,,1,4,,0,,0,0,-88,0,0,,,,,0,-88,0,,,1985,2
5075,California,San Francisco,10/31/85,1,2,,0,3,1,7,2,4,3,The Order (Silent Brotherhood),1,1,2,,0,-88,-88,-88,-88,-88,-88,-88,0,1,0,0,2,California,,0,9,5,0,0,0,1,-88,3,45,1,0,2,0,-88,United States of America,1,United States of America,540,0,-88,-88,-88,,0,-88,1,4,0,0,,0,0,-88,0,0,,0,-88,-88,0,-88,0,0,1,1985,10
5078,Utah,,4/22/85,-88,-88,-88,-88,0,0,1,2,4,3,The Order (Silent Brotherhood),1,,2,,,,,-88,-88,-88,-88,-88,0,1,0,0,2,Alabama,,,7,3,,,,1,,3,25,1,,2,0,-88,United States of America,1,United States of America,300,0,-88,-88,-88,,,,2,3,,0,2,0,0,-88,0,0,,2,20,2,0,-88,0,1,3,1985,4
5079,Washington,Seattle,12/7/84,-88,-88,-88,-88,0,1,5,2,4,3,The Order (Silent Brotherhood),,,2,,,,,-88,-88,-88,-88,-88,0,1,0,0,2,Washington,,0,10,1,,,,,,3,47,2,1,1,0,-88,United States of America,1,United States of America,564,0,-88,-88,-88,,0,-88,,,0,0,,0,0,-88,0,0,,2,10,4,0,-88,0,,,1984,12
5080,Washington,Seattle,4/15/85,-88,-88,-88,-88,0,1,10,2,4,3,The Order (Silent Brotherhood),,,2,,,,,-88,-88,-88,-88,-88,0,1,0,0,2,California,Los Angeles,,10,4,1,,,,,3,29,,,2,0,-88,United States of America,1,United States of America,348,0,-88,-88,-88,,,,,,,,,0,0,-88,0,0,,1,,,0,-88,0,1,,1985,4
5082,Washington,Seattle,4/23/85,-88,-88,-88,-88,0,1,10,2,4,3,The Order (Silent Brotherhood),0,-88,2,,1,1,0,-88,-88,-88,-88,-88,0,1,0,0,2,Idaho,Hayden Lake,0,10,4,,0,,1,-88,3,57,,,2,0,-88,United States of America,1,United States of America,684,0,-88,-88,-88,,0,-88,,,,0,,0,0,-88,0,0,3,0,-88,-88,0,-88,0,1,3,1985,4
5084,Washington,Spokane,4/12/85,2,,,,5,1,10,2,4,3,The Order (Silent Brotherhood),,,2,,,,,-88,-88,-88,-88,-88,0,1,0,0,2,Washington,,,10,5,,,,,,3,36,,,2,0,-88,United States of America,1,United States of America,432,0,-88,-88,-88,,,,,,,,,0,0,-88,0,0,,,,,0,-88,0,,,1985,4
5085,Pennsylvania,Philadelphia,4/17/85,-88,-88,-88,-88,0,0,3,2,4,3,The Order (Silent Brotherhood),,,2,,,,,-88,-88,-88,-88,-88,0,1,0,0,2,,,,7,1,,,,,,3,47,,,2,0,-88,United States of America,1,United States of America,564,0,-88,-88,-88,,,,,,,,,0,0,-88,0,0,,,,,0,-88,0,,,1985,4
5086,Washington,Seattle,10/1/85,-88,-88,-88,-88,0,0,5,2,4,3,The Order (Silent Brotherhood),,,2,,,,,-88,-88,-88,-88,-88,0,1,0,0,2,Washington,,,7,5,,,,,,3,21,,,2,0,-88,United States of America,1,United States of America,252,0,-88,-88,-88,,,,,,,,,0,0,-88,0,0,3,,,,0,-88,0,,3,1985,10
5087,Washington,,10/3/86,16,,,,4,1,10,2,4,3,The Order II (Bruder Schweigen Strike Force II),,,2,1,1,1,0,-88,-88,-88,-88,-88,0,1,0,0,2,Idaho,,0,7,3,,,,1,-88,,27,2,,1,0,-88,United States of America,1,United States of America,324,0,-88,-88,-88,,0,-88,,,0,0,1,0,0,-88,0,0,3,,,,0,-88,0,,,1986,10
5088,Maryland,Baltimore,8/18/87,-88,-88,-88,-88,0,0,0,-88,-88,3,Aryan Nations,,,1,,,,,-88,-88,-88,-88,-88,0,1,0,0,2,Maryland,,,5,5,,,0,,-88,3,28,,,2,0,-88,United States of America,1,United States of America,336,0,-88,-88,-88,,,,,,,,,0,0,-88,0,0,,,,,0,-88,0,,,1987,8
5090,California,Los Angeles,12/17/86,8,2,,1,3,1,7,2,4,2,-88,,,2,,0,-88,-88,-88,-88,-88,-88,-88,0,1,0,0,2,Arizona,,0,9,5,0,0,0,1,-88,3,63,2,4,2,0,-88,United States of America,1,United States of America,756,0,-88,-88,-88,,0,-88,,,0,0,1,0,0,-88,0,0,3,0,-88,-88,0,-88,0,0,1,1986,12
5092,Arizona,,6/1/85,1,1,,1,3,1,10,2,4,2,-88,,,2,12,,,,-88,-88,-88,-88,-88,0,1,0,0,1,Arizona,,,10,3,1,0,,,-88,3,23,1,0,2,0,-88,United States of America,1,United States of America,276,0,-88,-88,-88,,0,-88,,,1,0,,0,0,-88,0,0,,,,,0,-88,0,1,,1985,6
5093,Arizona,Kingman,12/15/86,15,2,2,,2,1,7,2,4,2,-88,1,,2,,1,0,,-88,-88,-88,-88,-88,0,1,0,0,2,Arizona,,0,10,1,1,,,,,3,30,2,,2,0,-88,United States of America,1,United States of America,360,0,-88,-88,-88,,0,-88,2,4,0,0,3,0,0,-88,0,0,,,,,0,-88,0,1,3,1986,12
5095,Arizona,Phoenix,12/16/86,-88,-88,-88,-88,0,0,5,2,4,2,-88,,,2,18,,,,-88,-88,-88,-88,-88,0,1,0,0,1,Arizona,Phoenix,0,9,4,,0,,,-88,3,47,,,2,0,-88,United States of America,1,United States of America,564,0,-88,-88,-88,,,,,,0,0,,0,0,-88,0,0,3,3,9,3,0,-88,0,,,1986,12
5098,Arizona,,12/18/86,-88,-88,-88,-88,0,0,5,2,4,2,-88,,,3,,,,,-88,-88,-88,-88,-88,0,1,0,0,1,Arizona,,,9,4,,,,1,-88,,37,,,2,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,,,,,,1,0,,0,0,-88,0,1,,2,16,2,0,-88,0,1,3,1986,12
5099,Arizona,,12/17/86,-88,-88,-88,-88,0,0,5,2,4,2,-88,,,2,,,,,-88,-88,-88,-88,-88,0,1,0,0,1,,,0,9,2,1,1,8,,,,,,,2,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,,0,-88,,,,,,0,0,-88,0,0,,2,16,,0,-88,0,1,1,1986,12
5100,North Carolina,,1/1/86,-88,-88,-88,-88,0,0,5,2,2,3,White Patriot Party (formerly Carolina Knights of the Ku Klux Klan),,,,,,,,-88,-88,-88,-88,-88,0,1,0,0,5,North Carolina,,,6,1,,,,,,3,35,,,2,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,,0,-88,,4,1,0,,0,0,-88,0,0,,,,,0,-88,0,,,1986,1
5101,Alabama,Montgomery,9/20/86,1,1,,,2,1,7,2,2,3,The Order (Silent Brotherhood),0,-88,,,1,,,-88,-88,-88,-88,-88,0,1,0,0,2,,,,7,1,,,,,,3,27,,,2,0,-88,,,,324,0,,,,,,,1,4,,,2,0,0,-88,0,0,,,,,0,-88,0,,2,1986,9
5102,Arkansas,Fort Smith,2/16/88,2,2,2,1,4,1,7,2,4,3,"The Covenant, The Sword, and the Arm of the Lord (CSA)",,,2,,,,,-88,-88,-88,-88,-88,0,1,0,0,2,Missouri,,0,10,5,,0,,1,-88,3,36,,,2,0,-88,United States of America,1,United States of America,432,0,-88,-88,-88,,,,,,,0,,0,0,-88,0,0,,,,,0,-88,0,,3,1988,2
5103,Arkansas,Fort Smith,4/25/87,2,,,1,4,1,7,2,4,2,"The Covenant, The Sword, and the Arm of the Lord (CSA)",,,2,,1,,0,-88,-88,-88,-88,-88,0,1,0,0,2,Illinois,Greenville,0,10,,,0,,,-88,3,24,,,2,0,-88,United States of America,1,United States of America,288,0,-88,-88,,,,,,,0,0,,0,0,-88,0,0,3,,,,0,-88,0,1,,1987,4
5104,California,Uriah,7/19/84,14,,,,5,1,10,,4,3,The Order (Silent Brotherhood),1,3,2,60,1,0,1,-88,-88,-88,-88,-88,0,1,0,0,2,California,,0,10,5,1,0,,1,-88,3,21,1,,2,0,-88,United States of America,1,United States of America,252,0,-88,-88,-88,,,,,,0,0,,0,0,-88,0,0,3,0,-88,-88,0,-88,0,1,2,1984,7
5105,New York,Nanuet,10/20/81,1,2,,,5,1,10,2,2,3,Black Liberation Army,,,2,,,,,-88,-88,-88,-88,-88,0,0,1,0,8,,,0,10,5,0,0,,1,-88,2,41,,,2,0,-88,United States of America,1,United States of America,492,0,-88,-88,-88,,0,-88,,,0,0,,0,0,-88,0,0,3,,,,0,-88,0,,,1981,10
5106,New York,New York,10/20/81,1,,,,5,1,10,-88,1,3,Black Liberation Army,,,3,,,,,-88,-88,-88,-88,-88,0,0,1,0,8,New York,,,10,4,,,,,-88,2,37,,,2,0,-88,United States of America,1,United States of America,444,0,-88,-88,-88,,,,,,,0,,0,0,-88,0,0,2,3,3,,0,-88,0,1,3,1981,10
5110,New York,,10/20/81,1,2,1,1,5,1,10,2,4,3,Black Liberation Army,0,-88,3,240,0,-88,-88,-88,-88,-88,-88,-88,0,0,1,0,8,New York,New York,0,10,5,,0,0,1,0,2,31,4,6,2,0,-88,United States of America,1,United States of America,372,0,-88,-88,-88,2,0,-88,2,4,0,0,2,0,0,-88,0,0,3,3,3,2,0,-88,0,1,2,1981,10
5111,New York,New York,11/7/84,1,,,1,3,1,7,2,4,2,New Afrikan Freedom Fighters,,,2,36,1,,0,-88,-88,-88,-88,-88,0,0,1,0,8,New York,New York,0,10,5,1,,,,-88,2,35,,,2,0,-88,United States of America,1,United States of America,420,0,-88,-88,-88,5,0,-88,1,4,,0,3,0,0,-88,0,0,3,0,-88,-88,0,-88,0,1,3,1984,11
